,t,Vr,Alphar,Betar
0,0.0,1.3597491907321027,0.6448930241195057,-1.9956376160256546
1,0.010005072145190424,1.3605956494404314,0.644612898385805,-2.0069938290338216
2,0.02001014429038085,1.3608787541999359,0.6445242536127389,-2.0126709574930097
3,0.03001521643557127,1.3617247748708776,0.6442463466408955,-2.024027722426923
4,0.0400202885807617,1.3626076817635182,0.6439783981486473,-2.035399304349744
5,0.05002536072595212,1.3634530956363007,0.6437036543925028,-2.0467568937373457
6,0.06003043287114254,1.3642981945107466,0.6434304686204704,-2.0581149401189127
7,0.07003550501633297,1.3651801823637189,0.6431673079397732,-2.069487923314118
8,0.0800405771615234,1.3657424341899767,0.6429820768866139,-2.075168368572717
9,0.09004564930671381,1.366586720190163,0.6427129315833866,-2.0865276821989833
10,0.10005072145190425,1.3674306716775557,0.6424453210363407,-2.0978875648208004
11,0.11005579359709466,1.368274283328496,0.642179238563464,-2.109248048192826
12,0.12006086574228508,1.3691547892187297,0.6419232823607269,-2.12062364764457
13,0.1300659378874755,1.3699977114480655,0.6416602634854666,-2.131985434904707
14,0.14007101003266595,1.3708402784552989,0.6413987521051565,-2.143347917710953
15,0.15007608217785637,1.3711214895550616,0.6413176236578285,-2.1490285920122836
16,0.1600811543230468,1.3719635218292718,0.6410582174161461,-2.1603921985670773
17,0.1700862264682372,1.3728051868249898,0.6408003014419377,-2.1717565788337256
18,0.18009129861342763,1.3736464798443015,0.6405438685525989,-2.1831217639567972
19,0.19009637075861807,1.3744873962845527,0.6402889114929101,-2.194487784975018
20,0.2001014429038085,1.375327931638368,0.6400354229359612,-2.205854672820927
21,0.2101065150489989,1.3758879510869446,0.6398609443571751,-2.2115391719913635
22,0.22011158719418933,1.3764481207365147,0.6397060943797075,-2.2229059929062567
23,0.23011665933937975,1.3772876922620834,0.6394561040811101,-2.234275203207169
24,0.24012173148457017,1.3781268677714287,0.6392075564717797,-2.245645387592407
25,0.2501268036297606,1.3789656431816968,0.6389604439118483,-2.2570165764766075
26,0.260131875774951,1.379766700667393,0.6387058056941627,-2.268374216799562
27,0.2701369479201415,1.3803629004729918,0.6385449110557927,-2.274075921255959
28,0.2801420200653319,1.3811633264080054,0.6382924930125866,-2.2854351368481214
29,0.2901470922105223,1.3820006562372533,0.6380504534508643,-2.296810050838749
30,0.30015216435571274,1.3828375686532872,0.6378098134397037,-2.308186104727262
31,0.31015723650090316,1.3836740600884923,0.6375705649879206,-2.3195633282319688
32,0.3201623086460936,1.3841931642528276,0.63741733306068,-2.330926098977138
33,0.330167380791284,1.385028815227454,0.6371805427616315,-2.3423057811906602
34,0.3401724529364744,1.3855862758945272,0.6370159853790727,-2.347996576976932
35,0.35017752508166483,1.3864212702077319,0.6367813804724206,-2.3593781370794167
36,0.36018259722685525,1.3872558287111014,0.6365481308277988,-2.3707609986202938
37,0.37018766937204567,1.3880899483439133,0.6363162281251243,-2.382145190534296
38,0.38019274151723614,1.3886067323625046,0.6361687153495658,-2.3935152524820675
39,0.39019781366242656,1.3894399781904931,0.6359391846473493,-2.4049022207872803
40,0.400202885807617,1.3899961802559184,0.635778957614543,-2.4105966164357584
41,0.4102079579528074,1.3907913592526853,0.6355422356522406,-2.421971009953668
42,0.4202130300979978,1.3913440108023827,0.635407514217438,-2.433360852203946
43,0.43021810224318824,1.3921382900997863,0.6351730649763121,-2.44473820588984
44,0.44022317438837866,1.3929694999325934,0.6349492312428345,-2.456131768820982
45,0.4502282465335691,1.393800251064695,0.6347266814658497,-2.4675268736735303
46,0.4602333186787595,1.394038354268474,0.6346517547866185,-2.473210003880285
47,0.4702383908239499,1.3948684169767147,0.6344309554567023,-2.484607482625034
48,0.48024346296914033,1.395660601710856,0.6342019580934355,-2.495991832737088
49,0.4902485351143308,1.3964897279073583,0.63398364844254,-2.5073925501976557
50,0.5002536072595212,1.3973183858631715,0.6337665832758043,-2.5187949320583916
51,0.5102586794047116,1.3975554633852072,0.6336937103852557,-2.5244817909595927
52,0.520263751549902,1.3983834196735438,0.6334783376663863,-2.5358867283238693
53,0.5302688236950924,1.398894208027535,0.6333436112611921,-2.5472782732661616
54,0.540273895840283,1.3997212319777088,0.6331303862434478,-2.5586867249985135
55,0.5502789679854734,1.4005103375300214,0.6329087535516208,-2.570082170519797
56,0.5602840401306638,1.4013364022095307,0.6326979029827418,-2.581494204753076
57,0.5702891122758542,1.401572211799105,0.6326273576042876,-2.5871859910818706
58,0.5802941844210446,1.402397562446842,0.6324181273645332,-2.5986007948898884
59,0.590299256566235,1.4029058254167377,0.6322881026511232,-2.6100024824560215
60,0.6003043287114255,1.4036927698634842,0.6320712124657923,-2.6214062603527095
61,0.6103094008566159,1.4042375731729178,0.6319524765770298,-2.632826656318894
62,0.6203144730018063,1.4050235591057543,0.6317375614726375,-2.644234314547574
63,0.6303195451469967,1.4052955596768668,0.6316788972214357,-2.6499462575696766
64,0.6403246172921871,1.406080817726182,0.6314654963058236,-2.661356879108478
65,0.6503296894373776,1.4069030566435268,0.63126297792228,-2.672784346672005
66,0.660334761582568,1.407408309072851,0.6311380602030177,-2.6841990020169946
67,0.6703398337277584,1.4081921067892296,0.6309276263455472,-2.695615711939873
68,0.6803449058729488,1.4084630679916756,0.6308707419850526,-2.701332306061486
69,0.6903499780181392,1.4089671649938245,0.6307476016927241,-2.7127522253211107
70,0.7003550501633297,1.4097497577964717,0.63053940522985,-2.7241741915729665
71,0.7103601223085201,1.410290418691562,0.630427586585582,-2.735613311097961
72,0.7203651944537105,1.4110720437953754,0.6302212028872287,-2.7470395824592995
73,0.7303702665989009,1.411574284059631,0.6301008579683683,-2.7584682137668577
74,0.7403753387440913,1.4118439838482792,0.6300458908689542,-2.7641908235636263
75,0.7503804108892819,1.4126244028665647,0.6298416422914308,-2.775622604971154
76,0.7603854830344723,1.4131254878040427,0.6297229326996832,-2.787056865518474
77,0.7703905551796627,1.4139049362388434,0.62952039000512,-2.798493142730446
78,0.7803956273248531,1.4144426079847063,0.629413013883633,-2.8099469342348606
79,0.7904006994700435,1.4146737601253183,0.6293494978369482,-2.8156597694563588
80,0.800405771615234,1.4151732387740283,0.629232920556725,-2.827102141780095
81,0.8104108437604244,1.4159885346230334,0.6290431916723579,-2.8385614742428755
82,0.8204159159056148,1.4164870924284816,0.6289278588548268,-2.850008590936563
83,0.8304209880508052,1.4169851992623785,0.6288130518234798,-2.861458117157117
84,0.8404260601959956,1.4172153208740612,0.6287507795334275,-2.8671763056903625
85,0.8504311323411861,1.4177502806670446,0.6286468784502713,-2.8786444551860657
86,0.8604362044863765,1.4185259268535422,0.6284503496777749,-2.8900996295908765
87,0.8704412766315669,1.4190224459453478,0.6283374690966526,-2.901557725974591
88,0.8804463487767573,1.4195185190752235,0.6282250734652278,-2.913018318700274
89,0.8904514209219477,1.419785157984441,0.6281741563554455,-2.918757056149373
90,0.9004564930671382,1.4202805655893482,0.6280624784988857,-2.9302214308710695
91,0.9104615652123286,1.420775530768121,0.6279512626999104,-2.9416883477978777
92,0.920466637357519,1.4212700550741613,0.6278404997502626,-2.9531578247841423
93,0.9304717095027094,1.421764140140139,0.6277301804104991,-2.9646298794049057
94,0.9404767816478998,1.4220297921998315,0.627680319670046,-2.9703743910651985
95,0.9504818537930902,1.4225232225022497,0.6275706557601363,-2.981850347263868
96,0.9604869259382807,1.423016217994376,0.6274614122158004,-2.9933289237763723
97,0.9704919980834712,1.4235087805856608,0.6273525796951979,-3.0048101371575253
98,0.9804970702286616,1.4240009122644162,0.62724414882936,-3.0162940036754047
99,0.990502142373852,1.4242655954490226,0.6271952500308589,-3.022044462426989
100,1.0005072145190423,1.424757085527779,0.6270874113645601,-3.0335323413015645
101,1.0105122866642329,1.4252481500090626,0.6269799508042464,-3.0450229126553623
102,1.0205173588094232,1.4257387911550679,0.626872858893645,-3.056516191693562
103,1.0305224309546137,1.4257243574096445,0.6269054049659275,-3.0622721449907897
104,1.040527503099804,1.4262143886304122,0.6267987083471185,-3.0737695362176667
105,1.0505325752449945,1.4267040025921198,0.626692356754733,-3.0852696718008525
106,1.0605376473901849,1.4271932018276905,0.626586340654045,-3.0967725658456198
107,1.0705427195353754,1.4274036820693008,0.6265609130211859,-3.108279056005837
108,1.080547791680566,1.4276667166710317,0.6265133332597578,-3.1140404899768304
109,1.0905528638257562,1.4281549116906394,0.6264079745351252,-3.125550362803019
110,1.1005579359709468,1.428364435845999,0.6263828979029438,-3.137063900138775
111,1.110563008116137,1.4288518436619084,0.6262779870787933,3.1346058906005454
112,1.1205680802613276,1.4291141851611846,0.6262308792594576,3.1288395155947883
113,1.130573152406518,1.4293227720152473,0.6262060941441849,3.1173188514487626
114,1.1405782245517084,1.429809208694262,0.6261017332643599,3.105796213602654
115,1.1505832966968987,1.4300170625629167,0.6260771242374691,3.09426979410651
116,1.1605883688420893,1.4305027400842065,0.6259731250385537,3.0827414052413724
117,1.1705934409872796,1.4304860548457523,0.6260058383189675,3.076967626052018
118,1.18059851313247,1.4309711778489764,0.6259020556631404,3.065434887374669
119,1.1906035852776604,1.4311777846402791,0.6258776506318882,3.053898286034503
120,1.200608657422851,1.4316621724441683,0.6257741621939452,3.0423597223297927
121,1.2106137295680413,1.4316073225870776,0.6257962389395849,3.036595937350679
122,1.2206188017132318,1.4318506541064202,0.6257824300670175,3.0250368356529105
123,1.230623873858422,1.4323341599533896,0.6256791523592325,3.0134909184587655
124,1.2406289460036126,1.4325392344256629,0.6256548093839263,3.0019410446704105
125,1.250634018148803,1.4327618890460654,0.6255979587136437,2.9961730821885655
126,1.2606390902939935,1.4330040551170373,0.6255841838280315,2.9846035810568057
127,1.2706441624391838,1.4332083167344847,0.6255597718163052,2.973046254303996
128,1.2806492345843743,1.4334122630430606,0.6255353021029022,2.961485931825608
129,1.2906543067295648,1.4336343339990898,0.6254784896329928,2.9557127577711766
130,1.3006593788747551,1.4338753952793077,0.6254645617840207,2.9441327552040595
131,1.3106644510199457,1.4340785653455808,0.6254399372887499,2.9325649151238955
132,1.320669523165136,1.4342814352154702,0.6254152206950895,2.9209940556645573
133,1.3306745953103265,1.4342625672167475,0.6254472806216584,2.9151993593895695
134,1.3406796674555168,1.4344650017240863,0.6254223805657838,2.9036239541592317
135,1.3506847396007073,1.4346671473931687,0.6253973637060981,2.892045515404687
136,1.3606898117458976,1.4348690088762268,0.6253722201762859,2.88046403816364
137,1.3706948838910882,1.434849663274754,0.6254039773891178,2.8746640100090306
138,1.3806999560362785,1.4350511139444684,0.6253785982883072,2.8630779606905246
139,1.390705028181469,1.4352522923792441,0.625353067780375,2.851488862144106
140,1.4007101003266593,1.4354532034668546,0.6253273759960023,2.8398967107939095
141,1.4107151724718499,1.4354334098652413,0.625358768985297,2.8340913237089946
142,1.4207202446170402,1.435633935919945,0.6253327894814535,2.8224945812033315
143,1.4307253167622307,1.4355563402422236,0.6253845049822814,2.8108936462578886
144,1.440730388907421,1.4357939609084758,0.6253687568215449,2.7992755575815518
145,1.4507354610526115,1.4357361666076425,0.6253890592280609,2.7934800101882185
146,1.4607405331978018,1.4359734293240465,0.6253729758861619,2.781857314452257
147,1.4707456053429924,1.4358950355554736,0.6254237851107802,2.770245624830188
148,1.4807506774881827,1.4360942586637222,0.6253965164240112,2.758632001557614
149,1.4907557496333732,1.4360736673572132,0.6254270128976567,2.752815853883165
150,1.5007608217785637,1.4359947478023494,0.6254771111974492,2.7411964751933846
151,1.510765893923754,1.4361934376222332,0.6254491334060718,2.7295751670017876
152,1.5207709660689446,1.4361725944672774,0.6254792532876611,2.723755172509029
153,1.5307760382141349,1.4360931841190738,0.6255285770500922,2.7121281046973316
154,1.5407811103593254,1.4363289569570685,0.6255105146619413,2.7004838840224026
155,1.5507861825045157,1.436249177260493,0.6255591665374481,2.688850668907271
156,1.5607912546497063,1.4362280125481874,0.6255887083906847,2.683025293520451
157,1.5707963267948966,1.4361479762320455,0.6256368487287732,2.6713874741853503
158,1.580801398940087,1.4360677770812482,0.625684636097564,2.6597465882673137
159,1.5908064710852774,1.4363027518232574,0.6256649789495263,2.6480885548049518
160,1.600811543230468,1.4362437244571098,0.6256831966010002,2.642273050168357
161,1.6108166153756582,1.4362007126543774,0.6257407127852307,2.6306092721895875
162,1.6208216875208488,1.4361199820409958,0.62578715654065,2.6189576776392003
163,1.630826759666039,1.4360983525018052,0.6258155683746036,2.6131231166088256
164,1.6408318318112296,1.436017420315151,0.6258614086799112,2.6014669486472894
165,1.65083690395642,1.4359739336201358,0.6259175079395434,2.589792497339906
166,1.6608419761016104,1.4358927541057267,0.6259625070947169,2.5781302495054663
